SV;DATETIME;X;Y;Z
G23;2022-7-1 00:53:30;9732760.62091;-17890250.1346;16979392.8561
G23;2022-7-1 00:54:00;9792838.75932;-17914759.6238;16918622.3986
G23;2022-7-1 00:54:30;9852668.09347;-17939272.459;16857526.3429
G23;2022-7-1 00:55:00;9912247.743;-17963787.188;16796105.858
G23;2022-7-1 00:55:30;9971576.83753;-17988302.3547;16734362.119
G23;2022-7-1 00:56:00;10030654.5166;-18012816.4992;16672296.3073
G23;2022-7-1 00:56:30;10089479.9299;-18037328.158;16609909.6108
G23;2022-7-1 00:57:00;10148052.2368;-18061835.864;16547203.2236
G23;2022-7-1 00:57:30;10206370.6073;-18086338.1463;16484178.3458
G23;2022-7-1 00:58:00;10264434.2208;-18110833.5308;16420836.184
G23;2022-7-1 00:58:30;10322242.2674;-18135320.5395;16357177.9508
G23;2022-7-1 00:59:00;10379793.9469;-18159797.6915;16293204.8651
G23;2022-7-1 00:59:30;10437088.4697;-18184263.5022;16228918.1518
G23;2022-7-1 01:00:00;10494125.056;-18208716.484;16164319.042
G23;2022-7-1 01:00:30;10550902.9365;-18233155.1459;16099408.773
G23;2022-7-1 01:01:00;10607421.352;-18257577.994;16034188.5879
G23;2022-7-1 01:01:30;10663679.5536;-18281983.5312;15968659.7361
G23;2022-7-1 01:02:00;10719676.8027;-18306370.2574;15902823.473
G23;2022-7-1 01:02:30;10775412.371;-18330736.6697;15836681.0598
G23;2022-7-1 01:03:00;10830885.5407;-18355081.2622;15770233.7639
G23;2022-7-1 01:03:30;10886095.6043;-18379402.5263;15703482.8585
G23;2022-7-1 01:04:00;10941041.8644;-18403698.9507;15636429.6229
G23;2022-7-1 01:04:30;10995723.6344;-18427969.0215;15569075.3421
G23;2022-7-1 01:05:00;11050140.238;-18452211.222;15501421.307
G23;2022-7-1 01:05:30;11104291.0093;-18476424.0332;15433468.8145
G23;2022-7-1 01:06:00;11158175.2928;-18500605.9336;15365219.1673
G23;2022-7-1 01:06:30;11211792.4439;-18524755.3993;15296673.6737
G23;2022-7-1 01:07:00;11265141.8279;-18548870.904;15227833.6481
G23;2022-7-1 01:07:30;11318222.8213;-18572950.9194;15158700.4104
G23;2022-7-1 01:08:00;11371034.8106;-18596993.9148;15089275.2861
G23;2022-7-1 01:08:30;11423577.1932;-18620998.3575;15019559.6069
G23;2022-7-1 01:09:00;11475849.377;-18644962.7127;14949554.7097
G23;2022-7-1 01:09:30;11527850.7806;-18668885.4438;14879261.9373
G23;2022-7-1 01:10:00;11579580.833;-18692765.012;14808682.638
G23;2022-7-1 01:10:30;11631038.9742;-18716599.877;14737818.1658
G23;2022-7-1 01:11:00;11682224.6545;-18740388.4965;14666669.8803
G23;2022-7-1 01:11:30;11733137.3352;-18764129.3267;14595239.1464
G23;2022-7-1 01:12:00;11783776.4881;-18787820.8221;14523527.3348
G23;2022-7-1 01:12:30;11834141.5957;-18811461.4355;14451535.8215
G23;2022-7-1 01:13:00;11884232.1515;-18835049.6184;14379265.9882
G23;2022-7-1 01:13:30;11934047.6595;-18858583.821;14306719.2218
G23;2022-7-1 01:14:00;11983587.6344;-18882062.4918;14233896.9147
G23;2022-7-1 01:14:30;12032851.6018;-18905484.0784;14160800.4647
G23;2022-7-1 01:15:00;12081839.098;-18928847.027;14087431.275
G23;2022-7-1 01:15:30;12130549.6703;-18952149.7827;14013790.754
G23;2022-7-1 01:16:00;12178982.8765;-18975390.7894;13939880.3154
G23;2022-7-1 01:16:30;12227138.2854;-18998568.4904;13865701.3784
G23;2022-7-1 01:17:00;12275015.4767;-19021681.3277;13791255.3673
G23;2022-7-1 01:17:30;12322614.0407;-19044727.7426;13716543.7116
G23;2022-7-1 01:18:00;12369933.5788;-19067706.1757;13641567.846
G23;2022-7-1 01:18:30;12416973.7032;-19090615.0667;13566329.2103
G23;2022-7-1 01:19:00;12463734.0367;-19113452.8547;13490829.2496
G23;2022-7-1 01:19:30;12510214.2134;-19136217.9785;13415069.4141
G23;2022-7-1 01:20:00;12556413.878;-19158908.876;13339051.159
G23;2022-7-1 01:20:30;12602332.6862;-19181523.985;13262775.9446
G23;2022-7-1 01:21:00;12647970.3046;-19204061.7427;13186245.2361
G23;2022-7-1 01:21:30;12693326.4107;-19226520.5862;13109460.5039
G23;2022-7-1 01:22:00;12738400.6929;-19248898.9524;13032423.2233
G23;2022-7-1 01:22:30;12783192.8506;-19271195.2777;12955134.8744
G23;2022-7-1 01:23:00;12827702.5939;-19293407.999;12877596.9425
G23;2022-7-1 01:23:30;12871929.6441;-19315535.5527;12799810.9175
G23;2022-7-1 01:24:00;12915873.7333;-19337576.3755;12721778.2943
G23;2022-7-1 01:24:30;12959534.6046;-19359528.9043;12643500.5727
G23;2022-7-1 01:25:00;13002912.012;-19381391.576;12564979.257
G23;2022-7-1 01:25:30;13046005.7204;-19403162.8279;12486215.8565
